company_id,week_start,gross_revenue,net_revenue,cancellation_amount,invoice_count,cancellation_count,active_customers,units_sold,top_customer_revenue,top_customer_concentration,cancellation_rate,rolling_4w_revenue,mrr,arr,mrr_change_pct,active_customer_change_pct,financial_feature_source,company_segment,active_users,session_count,events_per_session,generated_outputs,accepted_outputs,regenerated_outputs,acceptance_rate,regeneration_rate,champion_user_rate,frustration_score,avg_session_duration_min,support_ticket_count,synthetic_pressure,behavioral_feature_source,session_duration_change_pct,output_acceptance_score,engagement_score,sentiment_score,champion_user_score,mrr_trend_score,retention_score,concentration_score,capital_ready_rule_score,rule_tier,credit_action,advance_rate_applied,model_version,mrr_change_next_4w,active_customer_change_next_4w,future_cancel_ratio_4w,label_available_4w,bad_outcome_4w,mrr_change_next_8w,active_customer_change_next_8w,future_cancel_ratio_8w,label_available_8w,bad_outcome_8w,mrr_change_next_12w,active_customer_change_next_12w,future_cancel_ratio_12w,label_available_12w,bad_outcome_12w,is_trainable_8w
arx_012,2011-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.4075,3064.9955875,36779.94705,-0.2986498108442658,-1.0,uci_online_retail_proxy,vertical_ai_agent,1,3,7.23488121837093,5,4,1,0.8660286094792575,0.13397139052074247,0.3846794828106078,16.272084519232738,16.394183474578313,0,0.1090343896527524,synthetic_arx_behavior_v1,0.13196425568471892,92.0,92.0,45.0,75.0,18.0,55.05,92.0,75.21,2,Monitor,0.75,canary-hybrid-mvp-v0.1,2.7769835166198256,,0.00011729104600154825,True,0,2.114082994581146,,0.05939609258158283,True,0,1.2761418045597757,,0.04547160861145722,True,0,True
arx_012,2011-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.3274999999999,2982.0929874999993,35785.11584999999,-0.03218630689449753,-1.0,uci_online_retail_proxy,vertical_ai_agent,1,3,8.530498625382478,5,4,1,0.8665983724636136,0.1334016275363864,0.40171831528264834,15.520969624216445,16.14925392664308,0,0.014109219922073424,synthetic_arx_behavior_v1,-0.07177778344218899,92.0,45.0,45.0,92.0,75.0,86.05000000000001,92.0,72.01,2,Monitor,0.75,canary-hybrid-mvp-v0.1,3.0503440412922416,,0.00229148024407682,True,0,2.627823451632057,,0.05484855744712141,True,0,2.1975441753390332,,0.06342992644990153,True,0,True
arx_012,2011-02-21,4284.35,4284.35,0.0,7.0,0.0,5.0,3967.0,2671.34,0.6235111510497509,0.0,1377.14,5983.6733,71804.0796,0.2640951325352079,3.0,uci_online_retail_proxy,vertical_ai_agent,10,20,7.9146364187959986,36,23,13,0.6398613054266447,0.36013869457335534,0.2745042988952096,32.42326635813242,15.160727922321694,0,0.3022809408043159,synthetic_arx_behavior_v1,-0.16927738299191153,75.0,45.0,18.0,75.0,92.0,80.94999999999999,18.0,50.24,4,Declined,0.0,canary-hybrid-mvp-v0.1,1.419082301000624,0.19999999999999996,0.0019121004137881352,True,0,-0.2291651538696139,-0.8,0.06579557644755674,True,1,0.7665052209651888,-0.19999999999999996,0.07898984534524911,True,0,True
arx_012,2011-02-28,6089.97,6088.72,1.25,7.0,1.0,7.0,3514.0,3547.34,0.5824889120964472,0.125,2593.58,11269.105099999999,135229.26119999998,1.4393462358714388,2.5,uci_online_retail_proxy,vertical_ai_agent,12,34,7.754565899952411,61,34,27,0.5502158121222376,0.4497841878777624,0.2374036234898085,41.74438433053617,11.27534195672893,2,0.6720464651775677,synthetic_arx_behavior_v1,-0.3257588307772631,45.0,18.0,18.0,45.0,92.0,61.449999999999996,18.0,33.44,4,Declined,0.0,canary-hybrid-mvp-v0.1,-0.16194314422535627,-0.5714285714285714,0.1326908412092102,True,1,-0.6977835655734544,-0.7142857142857143,0.09932237547296771,True,1,0.16473368856946768,-0.5714285714285714,0.09221348495036985,True,1,True
arx_012,2011-03-07,282.93,282.93,0.0,1.0,0.0,1.0,183.0,282.93,1.0,0.0,2664.3125,11576.437812499998,138917.25374999997,2.7769835166198256,0.0,uci_online_retail_proxy,vertical_ai_agent,2,4,7.394338330071718,7,4,3,0.6020751428500348,0.39792485714996517,0.3139130556609189,44.20367635565921,11.084212415476738,1,0.5995210292302825,synthetic_arx_behavior_v1,-0.32389359722217925,75.0,18.0,18.0,75.0,92.0,80.94999999999999,18.0,44.84,4,Declined,0.0,canary-hybrid-mvp-v0.1,-0.1755105679232447,0.0,0.13129368062739635,True,1,-0.39736517394262116,2.0,0.07725182487990837,True,1,-0.15750967651129522,1.0,0.09979762566743221,True,1,True
arx_012,2011-03-14,462.2,437.97,24.23,2.0,3.0,2.0,111.0,462.2,1.0,0.6,2779.8625,12078.5025625,144942.03075,3.0,0.0,uci_online_retail_proxy,vertical_ai_agent,4,12,7.990812362684529,22,14,8,0.6318760212513567,0.36812397874864333,0.3491572918093096,25.4247601789361,18.106768197223246,0,0.38813361147012293,synthetic_arx_behavior_v1,0.12121391362548661,75.0,92.0,18.0,75.0,92.0,80.94999999999999,18.0,59.64,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.10431720993394467,0.5,0.11352678347306593,True,0,-0.2105499822383302,2.0,0.09971101119398007,True,1,-0.2550809617382155,0.5,0.0884376651503062,True,1,True
arx_012,2011-03-21,6490.5599999999995,6490.5599999999995,0.0,8.0,0.0,6.0,6431.0,4541.88,0.6997670462949268,0.0,3331.415,14474.998174999999,173699.97809999998,1.419082301000624,0.19999999999999996,uci_online_retail_proxy,vertical_ai_agent,12,37,7.731433069614965,67,46,21,0.6913255126529505,0.3086744873470495,0.31321558990805215,32.132037623779034,15.137567781215429,0,0.43554344575690396,synthetic_arx_behavior_v1,-0.0015276404421298295,75.0,75.0,18.0,75.0,92.0,80.94999999999999,18.0,56.24,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.6813523682879497,-0.8333333333333334,0.266278711032714,True,1,-0.2697622481738239,-0.33333333333333337,0.15247522910706018,True,1,-0.40974330727333586,-0.5,0.1094033919876938,True,1,True
arx_012,2011-03-28,1458.58,329.15999999999997,1129.42,6.0,6.0,3.0,1135.0,1161.3799999999999,0.7962401788040423,0.5,2173.5675,9444.1507875,113329.80945,-0.16194314422535627,-0.5714285714285714,uci_online_retail_proxy,vertical_ai_agent,7,25,8.131785707996231,45,37,8,0.8161046987477029,0.18389530125229714,0.3707635110104682,14.106557294805626,18.418339174032585,0,0.07199670828473549,synthetic_arx_behavior_v1,0.6335060386386631,92.0,92.0,45.0,75.0,45.0,64.5,18.0,66.0,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.6393843301392756,-0.33333333333333337,0.0067904404377266536,True,1,0.38980270914061776,0.0,0.06908909552186433,True,0,-0.39568474409007315,-0.33333333333333337,0.06247151693304592,True,1,True
arx_012,2011-04-04,375.45,375.45,0.0,1.0,0.0,1.0,333.0,375.45,1.0,0.0,2196.6974999999998,9544.650637499999,114535.80764999999,-0.1755105679232447,0.0,uci_online_retail_proxy,vertical_ai_agent,2,6,7.756229316325419,11,8,3,0.7523324140264955,0.24766758597350447,0.43609935131567135,0.0,19.496443890963093,0,0.011020627425326321,synthetic_arx_behavior_v1,0.758938132919617,92.0,92.0,92.0,92.0,45.0,75.55,18.0,77.61,2,Monitor,0.75,canary-hybrid-mvp-v0.1,-0.2690812003018166,2.0,0.003314944654904763,True,1,0.021832773970926755,1.0,0.08182813390766608,True,0,-0.19149086298864548,2.0,0.05682938122021251,True,1,True
arx_012,2011-04-11,1634.91,1633.66,1.25,4.0,1.0,3.0,1872.0,1439.23,0.8803114544531503,0.2,2489.875,10818.506875,129822.08249999999,-0.10431720993394467,0.5,uci_online_retail_proxy,vertical_ai_agent,7,22,8.394586510105933,40,32,8,0.8076605596809857,0.1923394403190143,0.4279333493200432,31.614106961877958,18.047408928885947,0,0.15770073662137674,synthetic_arx_behavior_v1,-0.003278291724439386,92.0,75.0,18.0,92.0,45.0,75.55,18.0,59.41,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.11860535167428088,1.0,0.08403611198131745,True,0,-0.16832270696320084,0.0,0.07379197648015923,True,1,-0.5572337968773533,-0.6666666666666667,0.05950844555022176,True,1,True
arx_012,2011-04-18,777.25,777.25,0.0,1.0,0.0,1.0,407.0,777.25,1.0,0.0,1061.5475000000001,4612.4238875,55349.08665,-0.6813523682879497,-0.8333333333333334,uci_online_retail_proxy,vertical_ai_agent,2,8,7.978482728087448,14,12,2,0.824442576757431,0.17555742324256896,0.42688237960767683,15.769158204255614,16.61586756446761,0,0.07535700241156486,synthetic_arx_behavior_v1,0.09765768217313209,92.0,92.0,45.0,92.0,18.0,66.10000000000001,18.0,66.32,3,Review,0.575,canary-hybrid-mvp-v0.1,1.2916779512928063,3.0,0.10281577243625974,True,0,0.8523806047303579,2.0,0.07154791361444289,True,0,-0.08594292765985523,0.0,0.05949002035597818,True,0,True
arx_012,2011-04-25,347.68,327.64,20.04,2.0,2.0,2.0,544.0,347.68,1.0,0.5,783.8225,3405.7087625,40868.50515,-0.6393843301392756,-0.33333333333333337,uci_online_retail_proxy,vertical_ai_agent,5,21,10.176692896488424,38,30,8,0.7937572725077225,0.20624272749227746,0.4352513965984546,4.7303899432196665,18.445953659909833,1,0.005251889581036229,synthetic_arx_behavior_v1,0.0014992929392994014,92.0,92.0,92.0,92.0,18.0,66.10000000000001,18.0,75.72,2,Monitor,0.75,canary-hybrid-mvp-v0.1,2.8539720408638436,0.5,0.08525388717670308,True,0,0.675787566700369,0.0,0.07254086541234557,True,0,1.0159219721301698,1.5,0.05316067782854775,True,0,True
arx_012,2011-05-02,3662.59,3662.59,0.0,6.0,0.0,3.0,2033.0,3159.49,0.8626381877305404,0.0,1605.6075,6976.3645875,83716.37505,-0.2690812003018166,2.0,uci_online_retail_proxy,vertical_ai_agent,7,26,9.712832421880902,47,37,10,0.7967145258836427,0.20328547411635733,0.3841519075963815,22.565135582483116,17.075955560496933,3,0.05173994915692666,synthetic_arx_behavior_v1,-0.12415024729653878,92.0,45.0,18.0,75.0,18.0,55.05,18.0,49.31,4,Declined,0.0,canary-hybrid-mvp-v0.1,0.398011344615667,-0.33333333333333337,0.13798875775034722,True,1,0.10615452406643566,0.0,0.078199545726716,True,0,0.016710186019933237,1.0,0.05655480268063175,True,0,True
arx_012,2011-05-09,3990.73,3273.08,717.65,8.0,3.0,6.0,2043.0,1351.45,0.3386473151528668,0.2727272727272727,2194.5625,9535.3740625,114424.48874999999,-0.11860535167428088,1.0,uci_online_retail_proxy,vertical_ai_agent,11,32,7.843550864845031,58,33,25,0.5775443549948243,0.42245564500517574,0.3254441396737701,35.82690078323543,14.405654415075626,3,0.515715307002631,synthetic_arx_behavior_v1,-0.201788219470191,45.0,18.0,18.0,75.0,45.0,64.5,75.0,42.6,4,Declined,0.0,canary-hybrid-mvp-v0.1,-0.05640759832540643,-0.5,0.06293545041765813,True,1,-0.4976527212143651,-0.8333333333333334,0.04254531301948661,True,1,-0.13998348190129017,-0.6666666666666667,0.027724177043472416,True,1,True
arx_012,2011-05-16,1729.9,1467.1,262.79999999999995,4.0,1.0,4.0,1012.0,1069.47,0.618226487080178,0.2,2432.7250000000004,10570.190125000001,126842.28150000001,1.2916779512928063,3.0,uci_online_retail_proxy,vertical_ai_agent,7,15,7.3416530532924735,27,17,10,0.6206305366470201,0.37936946335297994,0.13874790756217745,44.449198470180235,13.389876382322953,0,0.6147255544002049,synthetic_arx_behavior_v1,-0.19415123342962326,75.0,45.0,18.0,45.0,92.0,61.449999999999996,18.0,46.34,4,Declined,0.0,canary-hybrid-mvp-v0.1,-0.19169244365886007,-0.25,0.032864792843739034,True,1,-0.6011406961329375,-0.75,0.023599578439100967,True,1,-0.2790081081914315,-0.25,0.019648004127333352,True,1,True
arx_012,2011-05-23,2700.1,2650.4,49.699999999999996,9.0,6.0,3.0,1480.0,2307.39,0.8545572386207918,0.4,3020.83,13125.50635,157506.0762,2.8539720408638436,0.5,uci_online_retail_proxy,vertical_ai_agent,5,15,6.805675128080809,27,17,10,0.6275684253233029,0.3724315746766971,0.2718263196933003,42.34499218337616,11.849567739255189,1,0.6425463283752056,synthetic_arx_behavior_v1,-0.357606120142822,75.0,18.0,18.0,75.0,92.0,80.94999999999999,18.0,44.84,4,Declined,0.0,canary-hybrid-mvp-v0.1,-0.5651791064045313,-0.33333333333333337,0.04330348985930933,True,1,-0.4769235607432395,0.6666666666666667,0.019656868758952808,True,1,-0.4602476802733023,-0.33333333333333337,0.01762487718673915,True,1,True
arx_012,2011-05-30,557.9,349.1,208.79999999999998,3.0,2.0,2.0,193.0,349.1,0.6257393798171716,0.4,2244.6575,9753.036837499998,117036.44204999998,0.398011344615667,-0.33333333333333337,uci_online_retail_proxy,vertical_ai_agent,4,12,6.3584142809615996,22,16,6,0.7219382032623166,0.2780617967376834,0.4377229845671273,38.33866913909739,12.613691540590459,0,0.35218479507650613,synthetic_arx_behavior_v1,-0.26131855427343453,92.0,18.0,18.0,92.0,92.0,92.0,18.0,51.3,4,Declined,0.0,canary-hybrid-mvp-v0.1,-0.20876570256264038,0.5,0.002635060949860646,True,1,-0.27274539656940966,2.0,0.0029265179936848818,True,1,0.15950428962993257,-0.5,0.004581049220389849,True,1,True
arx_012,2011-06-06,3295.19,3295.19,0.0,3.0,0.0,3.0,9913.0,3027.31,0.9187057498960606,0.0,2070.7725,8997.5065125,107970.07815,-0.05640759832540643,-0.5,uci_online_retail_proxy,vertical_ai_agent,7,24,7.894323596883986,43,34,9,0.7903089594656219,0.20969104053437815,0.32759861308896876,16.406588733386666,16.938912491238145,0,0.15580167191761976,synthetic_arx_behavior_v1,0.175851648468774,92.0,92.0,45.0,75.0,45.0,64.5,18.0,66.0,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.4676225901203537,-0.6666666666666667,0.004245157866808172,True,1,-0.08857201841341833,-0.33333333333333337,0.0033363519374672323,True,1,0.12589987552954263,0.0,0.012278542266656017,True,0,True
arx_012,2011-06-13,1312.37,1312.37,0.0,3.0,0.0,3.0,751.0,1084.24,0.8261694491644888,0.0,1966.3899999999999,8543.964549999999,102527.57459999999,-0.19169244365886007,-0.25,uci_online_retail_proxy,vertical_ai_agent,6,17,8.097024012295101,31,24,7,0.770465755912157,0.22953424408784295,0.36587261153204853,20.598428294192665,15.917436450172332,0,0.20175040844406225,synthetic_arx_behavior_v1,0.1887664975896426,92.0,92.0,18.0,75.0,45.0,64.5,18.0,60.6,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.5065500739934601,-0.6666666666666667,0.004823175978934676,True,1,-0.10802282354975346,0.0,0.010108138267218248,True,0,0.19091329797242684,-0.6666666666666667,0.012897027095847094,True,1,True
arx_012,2011-06-20,88.62,69.9,18.72,2.0,1.0,2.0,30.0,88.62,1.0,0.3333333333333333,1313.52,5707.2444,68486.9328,-0.5651791064045313,-0.33333333333333337,uci_online_retail_proxy,vertical_ai_agent,4,13,8.344166386319841,23,18,5,0.7618697230480662,0.23813027695193378,0.38807223087753023,24.161422962648533,13.287343654499843,0,0.15411603524992853,synthetic_arx_behavior_v1,0.1213357269127715,92.0,92.0,18.0,75.0,18.0,55.05,18.0,58.71,3,Review,0.575,canary-hybrid-mvp-v0.1,0.2029698824532553,1.5,0.0,True,0,0.24132103051342968,0.0,0.007119330348452405,True,0,1.2915676959619957,0.5,0.009900902559139767,True,0,True
arx_012,2011-06-27,2408.02,2408.02,0.0,3.0,0.0,3.0,1246.0,1948.92,0.8093454373302548,0.0,1776.05,7716.937249999999,92603.24699999999,-0.20876570256264038,0.5,uci_online_retail_proxy,vertical_ai_agent,7,23,8.700527095639139,42,34,8,0.8005976598497418,0.19940234015025815,0.38244368612905477,17.751851840705584,17.99915966131896,3,0.1076037085506746,synthetic_arx_behavior_v1,0.4269541635292282,92.0,92.0,45.0,75.0,18.0,55.05,18.0,64.11,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.08086061766279096,1.0,0.003243615758643133,True,0,0.4654373469215394,-0.6666666666666667,0.005397122046502733,True,1,-0.025724219475802834,0.6666666666666667,0.010502490155879902,True,0,True
arx_012,2011-07-04,600.72,600.72,0.0,1.0,0.0,1.0,1120.0,600.72,1.0,0.0,1102.4325,4790.0692125,57480.83055,-0.4676225901203537,-0.6666666666666667,uci_online_retail_proxy,vertical_ai_agent,2,7,9.320871261835373,13,11,2,0.8530363673738837,0.14696363262611634,0.46060540460978955,10.004558925377195,19.396055419493138,0,0.04018357441692458,synthetic_arx_behavior_v1,0.14505907209367663,92.0,92.0,45.0,92.0,18.0,66.10000000000001,18.0,66.32,3,Review,0.575,canary-hybrid-mvp-v0.1,0.7119959725425364,1.0,0.0028055061037639876,True,0,1.1148528367949964,2.0,0.01437775882839902,True,0,1.0644914768024347,1.0,0.012528859603944998,True,0,True
arx_012,2011-07-11,783.9,783.9,0.0,1.0,0.0,1.0,380.0,783.9,1.0,0.0,970.3149999999999,4216.018674999999,50592.22409999999,-0.5065500739934601,-0.6666666666666667,uci_online_retail_proxy,vertical_ai_agent,2,7,7.521202994907288,13,10,3,0.7813054346930847,0.21869456530691533,0.4179406037670288,21.312461889021172,21.57645568181664,0,0.11465717335993784,synthetic_arx_behavior_v1,0.3555232809855535,92.0,92.0,18.0,92.0,18.0,66.10000000000001,18.0,60.92,3,Review,0.575,canary-hybrid-mvp-v0.1,0.8076346341136644,2.0,0.013031827705640047,True,0,1.4134430571515444,0.0,0.014809773486092378,True,0,1.6627152007337824,2.0,0.01218251958713651,True,0,True
arx_012,2011-07-18,2527.86,2527.86,0.0,7.0,0.0,5.0,2084.0,1342.71,0.5311647005767725,0.0,1580.125,6865.643125,82387.7175,0.2029698824532553,1.5,uci_online_retail_proxy,vertical_ai_agent,11,34,7.639563721472247,61,50,11,0.8130084895291764,0.18699151047082363,0.41693706239946865,27.345666951162517,16.692818211539088,0,0.0709442685274966,synthetic_arx_behavior_v1,0.2562946097872587,92.0,92.0,18.0,92.0,92.0,92.0,18.0,66.1,3,Review,0.575,canary-hybrid-mvp-v0.1,0.03188038920971459,-0.6,0.01401870591842993,True,1,0.9049252432560717,-0.4,0.013272219492643069,True,1,0.09393402420694574,-0.19999999999999996,0.040490196963529616,True,0,True
arx_012,2011-07-25,2617.27,2596.09,21.18,8.0,3.0,6.0,1594.0,911.94,0.3484317628674153,0.2727272727272727,1632.4375,7092.9409375,85115.29125,-0.08086061766279096,1.0,uci_online_retail_proxy,vertical_ai_agent,13,34,9.606786898357667,61,47,14,0.7703339284138555,0.2296660715861445,0.424731366057138,17.88688162093996,15.860481329501003,0,0.1376279125541971,synthetic_arx_behavior_v1,-0.11882101009493662,92.0,45.0,45.0,92.0,45.0,75.55,75.0,67.36,3,Review,0.575,canary-hybrid-mvp-v0.1,0.5943581300968643,-0.8333333333333334,0.0067478262874180175,True,1,0.05998698265630398,-0.16666666666666663,0.013237204026491717,True,0,0.09280600329262212,-0.16666666666666663,0.04222297240963284,True,0,True
arx_012,2011-08-01,1620.41,1620.41,0.0,2.0,0.0,2.0,1552.0,1505.64,0.9291722465301991,0.0,1887.36,8200.579199999998,98406.95039999997,0.7119959725425364,1.0,uci_online_retail_proxy,vertical_ai_agent,5,20,9.049089110855412,36,28,8,0.7642687513578909,0.23573124864210915,0.40670564070239407,13.848466024670891,15.248607718861061,2,0.08875699133509471,synthetic_arx_behavior_v1,-0.2138294416535782,92.0,18.0,45.0,92.0,92.0,92.0,18.0,56.7,3,Review,0.575,canary-hybrid-mvp-v0.1,0.2353141425059344,0.5,0.02374562108014965,True,0,0.2058973910647679,0.0,0.016511862865427586,True,0,0.4291947482197358,1.0,0.03540661341437538,True,0,True
arx_012,2011-08-08,250.36,180.11,70.25,3.0,2.0,3.0,299.0,250.36,1.0,0.4,1753.9750000000001,7621.021375,91452.2565,0.8076346341136644,2.0,uci_online_retail_proxy,vertical_ai_agent,7,30,7.71033765051678,54,43,11,0.7956626161293043,0.20433738387069567,0.5141143075591514,18.278043152232147,17.019324646686957,0,0.15955656293995957,synthetic_arx_behavior_v1,-0.2112085090495267,92.0,18.0,45.0,92.0,92.0,92.0,18.0,56.7,3,Review,0.575,canary-hybrid-mvp-v0.1,0.3351387562536525,-0.6666666666666667,0.016141429669485015,True,1,0.47303838424150846,0.0,0.011880078510234298,True,0,0.4796105987827648,0.6666666666666667,0.03213841581321351,True,0,True
arx_012,2011-08-15,2033.96,2033.96,0.0,3.0,0.0,2.0,1220.0,1696.72,0.8341953627406635,0.0,1630.5,7084.5225,85014.27,0.03188038920971459,-0.6,uci_online_retail_proxy,vertical_ai_agent,5,18,8.270664456890799,32,25,7,0.780359907613505,0.21964009238649496,0.4228644449373175,18.69586248543068,17.948949852871362,0,0.04884974966278577,synthetic_arx_behavior_v1,0.07524982453016582,92.0,92.0,45.0,92.0,92.0,92.0,18.0,71.5,2,Monitor,0.75,canary-hybrid-mvp-v0.1,0.8460717571297149,0.5,0.012867854698639877,True,0,0.06013646120821825,1.0,0.049598797950226564,True,0,0.43468874578350225,0.0,0.0341492257693298,True,0,True
arx_012,2011-08-22,6506.03,6506.03,0.0,4.0,0.0,1.0,5335.0,6506.03,1.0,0.0,2602.69,11308.688049999999,135704.2566,0.5943581300968643,-0.8333333333333334,uci_online_retail_proxy,vertical_ai_agent,2,4,7.217101463501099,7,5,2,0.6957544597657682,0.3042455402342318,0.3103513482385959,31.785096073719316,12.527038991982243,0,0.4720738359296009,synthetic_arx_behavior_v1,-0.21017283575867585,75.0,18.0,18.0,75.0,92.0,80.94999999999999,18.0,44.84,4,Declined,0.0,canary-hybrid-mvp-v0.1,-0.33516381128755235,4.0,0.022998071213401815,True,1,-0.3145793390684254,4.0,0.06849585977292774,True,1,0.37661611640264514,7.0,0.04050221178618906,True,0,True
arx_012,2011-08-29,535.58,384.38,151.20000000000002,3.0,1.0,3.0,236.0,305.28000000000003,0.569998879719183,0.25,2331.4825,10130.2914625,121563.49755,0.2353141425059344,0.5,uci_online_retail_proxy,vertical_ai_agent,7,20,8.203012171197244,36,28,8,0.7818440575878554,0.21815594241214464,0.326096587299982,13.95273190688206,16.568015578707016,0,0.1314247804336556,synthetic_arx_behavior_v1,0.08652644780244256,92.0,92.0,45.0,75.0,92.0,80.94999999999999,18.0,69.29,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.023813174664617853,-0.33333333333333337,0.009101643810036412,True,1,0.15694842230211892,0.33333333333333326,0.04087321115923969,True,0,-0.11497298392760813,0.0,0.03547816707683223,True,0,True
arx_012,2011-09-05,291.63,291.63,0.0,1.0,0.0,1.0,68.0,291.63,1.0,0.0,2341.8,10175.121000000001,122101.45200000002,0.3351387562536525,-0.6666666666666667,uci_online_retail_proxy,vertical_ai_agent,2,7,8.653389645894844,13,10,3,0.7680077259953412,0.23199227400465883,0.37377829470273594,6.182950260415597,13.35280408203034,0,0.12771737853750767,synthetic_arx_behavior_v1,-0.21543278836098556,92.0,18.0,75.0,75.0,92.0,80.94999999999999,18.0,60.49,3,Review,0.575,canary-hybrid-mvp-v0.1,0.10328486634212974,2.0,0.008017657036640674,True,0,0.10820736185839941,4.0,0.039371986856212425,True,0,-0.07010739602015537,4.0,0.034526632587937596,True,0,True
arx_012,2011-09-12,4706.84,4703.11,3.73,6.0,2.0,3.0,2502.0,3238.42,0.6880242370677567,0.25,3010.0200000000004,13078.536900000001,156942.44280000002,0.8460717571297149,0.5,uci_online_retail_proxy,vertical_ai_agent,6,22,10.291082815573375,40,29,11,0.7159643808902256,0.2840356191097744,0.3955528347751352,18.155503212373922,17.138184382309895,0,0.2975639722105821,synthetic_arx_behavior_v1,-0.04517063545262323,92.0,75.0,45.0,75.0,92.0,80.94999999999999,18.0,65.89,3,Review,0.575,canary-hybrid-mvp-v0.1,-0.425733882166896,0.33333333333333326,0.11356033444167879,True,1,-0.2228423731403778,-0.33333333333333337,0.04989659675808558,True,1,0.03917000551491334,1.0,0.035793077427114815,True,0,True
arx_012,2011-09-19,1387.4,1383.15,4.25,5.0,1.0,5.0,734.0,717.36,0.5170534813319879,0.16666666666666666,1730.3625000000002,7518.4250625,90221.10075000001,-0.33516381128755235,3.0,uci_online_retail_proxy,vertical_ai_agent,12,34,8.689756561162653,61,49,12,0.7971345553412941,0.20286544465870593,0.3765817259856051,4.893199983812178,16.6127773325901,0,0.0,synthetic_arx_behavior_v1,0.3261535581730748,92.0,92.0,92.0,75.0,18.0,55.05,18.0,73.51,2,Monitor,0.75,canary-hybrid-mvp-v0.1,0.030961720448749785,0.0,0.11262726412780716,True,0,1.0706094821171863,0.6000000000000001,0.046145848327019096,True,0,,,0.037450621524525524,False,0,True
arx_012,2011-09-26,2717.98,2643.1,74.88,3.0,2.0,2.0,1324.0,2377.0,0.8745465382379561,0.4,2275.9625,9889.0570625,118668.68475,-0.023813174664617853,-0.33333333333333337,uci_online_retail_proxy,vertical_ai_agent,5,16,8.940484195108148,29,21,8,0.719285272617942,0.28071472738205805,0.3197094058536747,12.817421798994243,17.18243111937849,1,0.08884558212684102,synthetic_arx_behavior_v1,0.03708443764750635,92.0,92.0,45.0,75.0,75.0,75.0,18.0,68.1,3,Review,0.575,canary-hybrid-mvp-v0.1,0.18517110892644317,1.0,0.06768078949953751,True,0,-0.09338356849025409,0.5,0.04808772840029995,True,0,,,0.03854108753053382,False,0,True
arx_012,2011-10-03,1522.47,1522.47,0.0,3.0,0.0,3.0,985.0,752.6800000000001,0.49438084165862056,0.0,2583.6725,11226.0570125,134712.68415,0.10328486634212974,2.0,uci_online_retail_proxy,vertical_ai_agent,7,24,6.549007793512618,43,35,8,0.8054884192466074,0.1945115807533926,0.4027249448154011,24.751259561516676,14.532599140653383,0,0.1058062001188958,synthetic_arx_behavior_v1,0.08835560316583702,92.0,92.0,18.0,92.0,92.0,92.0,45.0,70.15,2,Monitor,0.75,canary-hybrid-mvp-v0.1,0.004461672290122065,0.6666666666666667,0.07058704531442662,True,0,-0.157160011572674,0.6666666666666667,0.04887673907839648,True,1,,,0.04107520203981069,False,0,True
arx_012,2011-10-10,1286.36,580.3100000000001,706.05,4.0,2.0,4.0,575.0,826.83,0.6427671880344539,0.3333333333333333,1728.5525,7510.5606124999995,90126.72735,-0.425733882166896,0.33333333333333326,uci_online_retail_proxy,vertical_ai_agent,9,33,7.8588443181701235,60,49,11,0.8116689244513995,0.1883310755486005,0.46795416588148664,14.8410888155355,16.420494178195625,0,0.06250227562041642,synthetic_arx_behavior_v1,-0.04187667655478566,92.0,75.0,45.0,92.0,18.0,66.10000000000001,18.0,62.92,3,Review,0.575,canary-hybrid-mvp-v0.1,0.353305728347852,-0.5,0.002853466480852919,True,1,0.809561757597759,0.5,0.011205497530034894,True,0,,,0.011205497530034894,False,0,True
arx_012,2011-10-17,1608.94,1586.19,22.75,7.0,5.0,5.0,1127.0,733.38,0.455815630166445,0.4166666666666667,1783.9375,7751.2084374999995,93014.50125,0.030961720448749785,0.0,uci_online_retail_proxy,vertical_ai_agent,11,35,9.577583158678612,63,53,10,0.840087340075623,0.15991265992437698,0.4153622099917417,6.03610772054268,16.98254765393927,0,0.06049273761519728,synthetic_arx_behavior_v1,0.022258188016748726,92.0,92.0,75.0,92.0,92.0,92.0,45.0,81.55,2,Monitor,0.75,canary-hybrid-mvp-v0.1,1.0084251830571418,0.6000000000000001,0.013044582538470876,True,0,,,0.010972473061171906,False,0,,,0.010972473061171906,False,0,False
